Source	Ort	Lage	lat	lon	col	group	Typ	Anmerkung	Seit	PLZ	Stadtbezirk	Kreis	Land	BL	Kanton
de.wiki_in_Nordrhein-Westfalen	Wuppertal	Bornberg 22			blue	Wikipedia	Telefonzelle								
de.wiki_in_Nordrhein-Westfalen	Wuppertal	Giebel 30			blue	Wikipedia	Telefonzelle								
de.wiki_in_Nordrhein-Westfalen	Wuppertal	Korzerter Straße 75			blue	Wikipedia	Telefonzelle								
de.wiki_in_Nordrhein-Westfalen	Wuppertal	Laurentiusstraße			blue	Wikipedia	BOKX 02	[80]	2012						
de.wiki_in_Nordrhein-Westfalen	Wuppertal	Münzstraße 58			blue	Wikipedia	Telefonzelle								
de.wiki_in_Nordrhein-Westfalen	Wuppertal-Heckinghausen	Heckinghauser Straße 195			blue	Wikipedia	Telefonzelle	Neben dem Zugang zum Spielplatz hinter dem Stadtteiltreff Heckinghausen[82]	2014						
de.wiki_in_Nordrhein-Westfalen	Wuppertal-Küllenhahn	Odenwaldweg 7, Ecke Spessartweg	51.229417	7.132649	blue	Wikipedia	Kühlschrank	Privat betreut, barrierefrei zugänglich	2014						
de.wiki_in_Nordrhein-Westfalen	Xanten	Oberer Marktplatz hinter der Bühnenplattform			blue	Wikipedia	BOKX	Gestiftet von Innogy							
de.wiki_in_Nordrhein-Westfalen	Zülpich	Gegenüber vom Haus Markt 2	50.69208	6.64733	blue	Wikipedia	Metallschrank								
de.wiki_in_Nordrhein-Westfalen	Zülpich	Landesgartenschau Zülpich	50.690883	6.645104	blue	Wikipedia	Bücherschrank	Parköffnungszeiten[83]	2014						
de.wiki_in_Pforzheim	Pforzheim	Brüderstraße 3A	48.89085	8.701083	blue	Wikipedia	Telefonzelle	Bücherhäusle Pforzheim, hinter dem Kaufhof.	Juli 2015						
de.wiki_in_Pforzheim	Pforzheim	Pfälzerstraße	48.894853	8.704476	blue	Wikipedia	Bücherschrank	Bücherschrank am Zähringerplatz, Pfälzerstraße							
de.wiki_in_Pforzheim	Pforzheim	Platz des 23. Februar	48.89043995	8.7024797494786	blue	Wikipedia	Telefonzelle								
de.wiki_in_Pforzheim	Pforzheim	Rennfeldstraße 1	48.8881554437	8.70151519775	blue	Wikipedia	Bücherschrank	Bücherschrank bei der Ev. Stadtkirche Pforzheim, am Lindenplatz, Rennfeldstraße							
de.wiki_in_Pforzheim	Würm	Hauptstraße	48.859580478429	8.7398332357407	blue	Wikipedia	Bücherregal	[1]							
de.wiki_in_Pforzheim	Würm	Ritterstraße 13	48.855151027894	8.7379395961761	blue	Wikipedia	Bücherregal	[1]							
de.wiki_in_Pforzheim	Würm	Schulstraße 8	48.860180452952	8.7365502119064	blue	Wikipedia	Bücherregal	[1]							
de.wiki_in_Rheinland-Pfalz					blue	Wikipedia									
de.wiki_in_Rheinland-Pfalz	Altenahr	Bahnhof, ehemalige Stückgut-Annahme	50.515933	6.989438	blue	Wikipedia	Holzschrank	[1]	Dez. 2012						
de.wiki_in_Rheinland-Pfalz	Altenkirchen	Vor Bahnhofstraße 10	50.685803	7.64066	blue	Wikipedia	Englische Telefonzelle	Gestiftet von der Verbandsgemeinde Altenkirchen, betreut vom Projekt Antiquariat Altenkirchen	Mai 2014						
de.wiki_in_Rheinland-Pfalz	Andernach	Gegenüber der Polizei	50.438628	7.404276	blue	Wikipedia	BOKX 01 (COR-TEN-Stahl/ESG)	Gestiftet von der RWE	08. Mai 2012						
de.wiki_in_Rheinland-Pfalz	Andernach	Johannesplatz gegenüber der KSK	50.42598	7.40893	blue	Wikipedia	Bücherschrank								
de.wiki_in_Rheinland-Pfalz	Bad Breisig	Kurpark an der Tourist-Info, Koblenzer Straße 39	50.507236	7.303163	blue	Wikipedia	RWE Bücherschrank	Aufgestellt von RWE Energie[2]	11. Apr. 2013						
de.wiki_in_Rheinland-Pfalz	Bad Hönningen	vor dem Rathaus, Marktstraße 1	50.5155	7.30634	blue	Wikipedia	Bücherschrank								
de.wiki_in_Rheinland-Pfalz	Bad Kreuznach	Eiermarkt vor der Kirche St. Nikolaus	49.846772	7.8562258	blue	Wikipedia	Stahlschrank	Gefördert durch die Kreuznacher Stadtwerke[3]	Apr. 2018						
de.wiki_in_Rheinland-Pfalz	Bad Neuenahr-Ahrweiler	Ahrweiler, auf dem Marktplatz			blue	Wikipedia	Telefonzelle								
de.wiki_in_Rheinland-Pfalz	Birkenfeld (Nahe)	Schulweg 3, im Foyer des Seniorenzentrums „Senterra“	49.648329	7.167424	blue	Wikipedia	Telefonzelle	für jedermann zugänglich	06. Okt. 2015						
de.wiki_in_Rheinland-Pfalz	Bitburg	früher:Hauptstraße/Ecke Petersstraßejetzt: Rathausplatz	49.9748	6.523994	blue	Wikipedia	Lila Lesevilla (Englische Telefonzelle)	Aufgestellt von den Bitburger Buchpaten[4]	16. Mär. 2016						
de.wiki_in_Rheinland-Pfalz	Boppard	Heerstraße			blue	Wikipedia	BOKX 01 (COR-TEN-Stahl)	Wird von der Stadtbücherei betreut	2011						
de.wiki_in_Rheinland-Pfalz	Bruttig-Fankel	Hauptstraße, Bruttig-Fankel	50.12929	7.23101	blue	Wikipedia	Telefonzelle mit Solarzellen	zwischen dem Ortsteil Bruttig und Fankel	2018						
de.wiki_in_Rheinland-Pfalz	Budenheim	Jahnstraße 2 an der evangelischen Kirche	50.021	8.1695667	blue	Wikipedia	Schrank	Vor dem Eingang der Kirche	2015						
de.wiki_in_Rheinland-Pfalz	Daun	Leopoldstraße	50.198056	6.829667	blue	Wikipedia	Bücherschrank	am Forum Daun							
de.wiki_in_Rheinland-Pfalz	Freimersheim (Rheinhessen)	 _ Ecke Bahnhofstraße/Erlenstraße	49.71316	8.09126	blue	Wikipedia	Weinfass		Juli 2019						
de.wiki_in_Rheinland-Pfalz	Freudenburg	Maximinstraße, auf dem Kelterplatz (Maximinstraße 3)	49.542334	6.533694	blue	Wikipedia	Metallschrank								
de.wiki_in_Rheinland-Pfalz	Germersheim	Bahnhof, Wartehalle (Bahnhofstr. 13)	49.224678	8.36521	blue	Wikipedia	Bücherschrank								
de.wiki_in_Rheinland-Pfalz	Germersheim	Nardiniplatz	49.21834	8.372228	blue	Wikipedia	Bücherschrank		Mär. 2017						
de.wiki_in_Rheinland-Pfalz	Gimbsheim	Freibad Gimbsheim, Zum Schwimmbad 1			blue	Wikipedia	Metallschrank	Wird vom Schwimmverein Freibad Gimbsheim betreut	2017						
de.wiki_in_Rheinland-Pfalz	Göcklingen	Am Rathaus, an der Bushaltestelle			blue	Wikipedia	Telefonzelle	Wird von ehrenamtlicher Initiative betreut, den "Bücherstall-Paten"	Mai 2019						
de.wiki_in_Rheinland-Pfalz	Hachenburg	Higham-Ferrers-Platz, Friedrichstraße, Ecke Bornweg			blue	Wikipedia	Englische Telefonzelle								
de.wiki_in_Rheinland-Pfalz	Ingelheim am Rhein	Sebastian-Münster-Gymnasium	49.973119	8.051918	blue	Wikipedia	Schrank	im Schulhaus, am Wochenende geschlossen, überwiegend Kinderbücher							
de.wiki_in_Rheinland-Pfalz	Ingelheim am Rhein (OT Großwinternheim)	Bushaltestelle	49.943708	8.080165	blue	Wikipedia	Schrank								
de.wiki_in_Rheinland-Pfalz	Kandel (Pfalz)	Am Dierbachweg in Höhe der neuen Parkplätze „Im Stadtkern“			blue	Wikipedia	BOKX 01		07. Mai 2016						
de.wiki_in_Rheinland-Pfalz	Kastellaun	In der Nähe vom Springbrunnen in der Allee			blue	Wikipedia	RWE-Bücherschrank	Bücherpatinnen sind Petra Müller-Wetstein und Hannah Hamdorf-Strünke[5]	17. Feb. 2016						
de.wiki_in_Rheinland-Pfalz	Kirchen (Sieg)	Rathausplatz			blue	Wikipedia	Britische Telefonzelle		Nov. 2013						
de.wiki_in_Rheinland-Pfalz	Kirchheimbolanden	Neue Allee, auf Ebene 5 des Parkhauses			blue	Wikipedia	Holzschrank		2017						
de.wiki_in_Rheinland-Pfalz	Kirchsahr-Binzenbach	Sahrstraße 36, am Wanderparkplatz im Sahrbachtal	50.513528	6.905222	blue	Wikipedia	Gelbe Telefonzelle mit Internet Hotspot (WiFi)	Projekt des „Freundeskreise Sahrbachtal“ in der Eifel	13. Apr. 2018						
de.wiki_in_Rheinland-Pfalz	Koblenz-Ehrenbreitstein	Kapuzinerplatz	50.358365	7.610633	blue	Wikipedia	BOKX 01 (COR-TEN-Stahl)		Aug. 2014						
de.wiki_in_Rheinland-Pfalz	Koblenz-Südliche Vorstadt	Schenkendorfplatz	50.345858	7.588877	blue	Wikipedia	Metallschrank								
de.wiki_in_Rheinland-Pfalz	Kusel	Kreisel am Rosengarten	49.5378932	7.4058569	blue	Wikipedia	Telefonzelle mit Solarzellen auf dem Dach	Initiiert von „Du bist Kusel“	2015						
de.wiki_in_Rheinland-Pfalz	Landau in der Pfalz	Paul-Münch-Straße 3	49.205002	8.119772	blue	Wikipedia	TARDIS Bücherschrank Landau	Privater Eigenbau in Gestalt einer britischen TARDIS Polizeibox aus der SciFi-Serie Dr. Who. Auf Privatgrundstück, jedoch dauerhaft öffentlich zugänglich.[6]	24. Aug. 2018						
de.wiki_in_Rheinland-Pfalz	Landau in der Pfalz	Südpark, vor der Vinothek Par Terre, Georg-Friedrich-Dentzel-Str. 11	49.18719	8.11897	blue	Wikipedia	BücherboXX im Südpark	Ehemalige französische Telefonzelle. Zugänglich bei Tageslicht. Weitere Informationen unter https://www.bücherboxx-südpark.de	16. Aug. 2019						
de.wiki_in_Rheinland-Pfalz	Landstuhl	Sickingen-Gymnasium, Philipp-Fauth-Straße 3			blue	Wikipedia	Selbstgebauter Bücherschrank aus Upcycling-Material	Gebaut in der Projektwoche des (SGL)	17. Mai 2016						
de.wiki_in_Rheinland-Pfalz	Limburgerhof	Burgunderplatz			blue	Wikipedia	Bücherkiste	Kiste ist nur von Mitte März bis Anfang Oktober auf der Lesebank	Sep. 2016						
de.wiki_in_Rheinland-Pfalz	Ludwigshafen-Gartenstadt	Innsbrucker Weg 37	49.459944	8.412545	blue	Wikipedia	offener Bücherschrank LU-Gartenstadt kleiner Bücherschrank	Bitte nur bei Tageslicht besuchen.Bücher, Kinderbücher, Comics, kleine Gesellschaftsspiele	Okt. 2019						
de.wiki_in_Rheinland-Pfalz	Ludwigshafen-Maudach	Höflichgäßchen 4	49.456117	8.3807	blue	Wikipedia	Slottis Book-BoxGelbe Telefonzelle	Bitte nur bei Tageslicht besuchen.Bücher, Comics, kleine Gesellschaftsspiele	Okt. 2013						
de.wiki_in_Rheinland-Pfalz	Ludwigshafen-Oppau	Oppau, Straßenbahnendhaltestelle, Bad-Aussee-Straße			blue	Wikipedia	Telefonzelle	VerkehrsInitiative-Ludwigshafen e. V., Bürgerinitiative, die sich für den ÖPNV einsetzt	Mär. 2015						
de.wiki_in_Rheinland-Pfalz	Mainz	Vor dem Haupteingang des vhs-Gebäudes am Karmeliterplatz in der Innenstadt	50.002642	8.271683	blue	Wikipedia	Metallschrank	Schwerpunkt Kinderbücher							
de.wiki_in_Rheinland-Pfalz	Mainz-Altstadt	Kirschgarten/Ecke Rochusstraße	49.99687	8.27296	blue	Wikipedia	Metallschrank								
de.wiki_in_Rheinland-Pfalz	Mainz-Bretzenheim	Straßenbahnendstation Bahnstraße	49.982068	8.246119	blue	Wikipedia	Vitrine	Initiative eines Partei-Ortsvereins	Sep. 2007						
de.wiki_in_Rheinland-Pfalz	Mainz-Gonsenheim	Bürgermeister-Alexander-Straße Bushaltestelle, Krongarten			blue	Wikipedia	Litfaß-Säule								
de.wiki_in_Rheinland-Pfalz	Mainz-Gonsenheim	Ecke Willy-Brandt-Platz von Bürgermeister-Alexander-Straße kommend			blue	Wikipedia	Vitrine								
de.wiki_in_Rheinland-Pfalz	Mainz-Gonsenheim	Vor Kinderbuchhandlung in der Breiten Straße	50.003829	8.213797	blue	Wikipedia	Holzschrank	Nur Kinderbücher							
de.wiki_in_Rheinland-Pfalz	Mainz-Hechtsheim	Rückseite des alten Feuerwehrhauses an der Endhaltestelle der Straßenbahnlinie 52			blue	Wikipedia	Vitrine								
de.wiki_in_Rheinland-Pfalz	Mainz-Laubenheim	Ecke an der KiTa MinniMax in der Rüsselsheimer Allee	49.9642	8.32175	blue	Wikipedia	Vitrine								
de.wiki_in_Rheinland-Pfalz	Mainz-Mombach	Am Kreisel Hauptstraße/Kreuzstraße	50.0225891	8.2199053	blue	Wikipedia	Vitrine								
de.wiki_in_Rheinland-Pfalz	Mainz-Neustadt	Am nord-östlichen Ende (Richtung Leibnizstraße) des Lessingplatzes			blue	Wikipedia	Vitrine								
de.wiki_in_Rheinland-Pfalz	Mainz-Neustadt	Feldbergplatz, Taunusstraße	50.012258	8.265464	blue	Wikipedia	Verteilerkasten	[7]	28. Aug. 1994						
de.wiki_in_Rheinland-Pfalz	Mainz-Neustadt	UmweltInformationsZentrum der Stadt Mainz, Dominikanerstraße 2			blue	Wikipedia	Schrank	Nur zu Öffnungszeiten des UmweltInformationsZentrums, Montag–Freitag 10–18 Uhr, Samstag 10–14 Uhr							
de.wiki_in_Rheinland-Pfalz	Mainz-Oberstadt	An der Berliner Straße, zwischen Ladenzeile und den Hochhäusern.			blue	Wikipedia	Verteilerkasten	Berliner Siedlung	1994						
de.wiki_in_Rheinland-Pfalz	Maximiliansau	Am Brunnen des ehemaligen Rathausplatzes (Cany-Barville-Straße) gegenüber dem katholischen Pfarrhaus	49.030897	8.279898	blue	Wikipedia	Bücherschrank		2016						
de.wiki_in_Rheinland-Pfalz	Mayen	Am Wasserturm 5a, vor der Servicestelle des Vermessungs- und Katasteramts			blue	Wikipedia	Bücherregal	Zugänglich während der Öffnungszeiten des Vermessungs- und Katasteramts (Mo–Fr: 8:00–13:00 Uhr)	2016						
de.wiki_in_Rheinland-Pfalz	Minfeld	Minfeld Im Wiesengrund 1			blue	Wikipedia	Rote Telefonzelle	Die "Bücher-Börse" wird privat von der Familie Marx betrieben.	.                              2019						
de.wiki_in_Rheinland-Pfalz	Mommenheim	Zwerchgasse			blue	Wikipedia	Verteilerkasten		2012						
de.wiki_in_Rheinland-Pfalz	Nackenheim	Mahlweg 8			blue	Wikipedia	Bücherregal	Zugänglich während der Öffnungszeiten des Repair-Café Nackenheim immer am 1. Samstag im Monat ab 14:00 Uhr.	2016						
de.wiki_in_Rheinland-Pfalz	Nastätten	Adolfsplatz			blue	Wikipedia	Telefonzelle	[8]	2017						
de.wiki_in_Rheinland-Pfalz	Neustadt-Diedesfeld	Kirchwiesenstr.,  Spielplatz an der Grundschule			blue	Wikipedia	BOKX 01	Das Projekt entstand in Kooperation der GS Brüder-Grimm-Schule Diedesfeld mit der BBS Neustadt und BBS Forbach	2019						
de.wiki_in_Rheinland-Pfalz	Neustadt an der Weinstraße	Weinstraße 138			blue	Wikipedia	Kleine Kiste	Zugänglich während der Öffnungszeiten der Kath. öffentlichen Bücherei St. Jakobus in Neustadt-Hambach (So. 11:00–12:30, Di. 17:00–19:00, Do. 17:00–18:00) und immer, wenn das Pfarrheim geöffnet hat	2009						
de.wiki_in_Rheinland-Pfalz	Neuwied-Niederbieber	Neuer Weg			blue	Wikipedia	Bücherregal		2016						
de.wiki_in_Rheinland-Pfalz	Nickenich	Kirchstraße 2, vor Kulturscheune			blue	Wikipedia	Bücherschrank	[9]	Dez. 2016						
de.wiki_in_Rheinland-Pfalz	Niederahr	Hauptstraße, Ecke Oststraße, im Wartehäuschen der Schulbushaltestelle			blue	Wikipedia	Verteilerkasten	aus der Initiative zur Dorfmoderation	Mai 2018						
de.wiki_in_Rheinland-Pfalz	Oberwesel	Hospitalgasse 11, vor der Loreley-Klinik			blue	Wikipedia	RWE-Bücherschrank	[10]	Mai 2014						
de.wiki_in_Rheinland-Pfalz	Plaidt	Friedhofstr. vor der Verbandsgemeindeverwaltung			blue	Wikipedia	Bücherschrank								
de.wiki_in_Rheinland-Pfalz	Queichhambach	Östlicher Ortseingang	49.216945	7.994172	blue	Wikipedia	Alter Stromkasten	Erster öffentlicher Bücherschrank der Pfalz	2008						
de.wiki_in_Rheinland-Pfalz	Ramstein-Miesenbach	Rathaus, Am Neuen Markt 6			blue	Wikipedia	Bücherregal	Betreuung: Stadtbücherei Ramstein-Miesenbach und Ehrenamtlicher Besuchsdienst Kaiserslautern, geöffnet Mo–Mi 08:00–16:00 Uhr, Do 08:00–18:00, Fr 08:00–12:30 Uhr	01. Aug. 2016						
de.wiki_in_Rheinland-Pfalz	Remagen	Maisons-Laffitte-Platz (Bahnhofsvorplatz)			blue	Wikipedia	Französische Telefonzelle	Betreuung durch die Evangelische Bücherei[11]	16. Sep. 2016						
de.wiki_in_Rheinland-Pfalz	Rennerod	Hauptstraße 63			blue	Wikipedia	BücherBOXX	Betreuung durch den Kulturkreis Hoher Westerwald e. V.	08. Dez. 2016						
de.wiki_in_Rheinland-Pfalz	Rheinbreitbach	Schulstraße 7a			blue	Wikipedia	Bücherzelle	Initiative Rheinbreitbach 2030							
de.wiki_in_Rheinland-Pfalz	Saffig	Pöschstraße 13, Außenbereich Café „Zum Schänzchen“			blue	Wikipedia	Bücherschrank	[12]	Mär. 2017						
de.wiki_in_Rheinland-Pfalz	Schalkenmehren	Zum Scheid	50.163639	6.860989	blue	Wikipedia	Bücherschrank								
de.wiki_in_Rheinland-Pfalz	Schwabenheim an der Selz	Marktplatz			blue	Wikipedia	Verteilerkasten	Aufgestellt von RWE Energie							
de.wiki_in_Rheinland-Pfalz	Simmern/Hunsrück	Aulergasse, am Kirchturm von St. Josef	49.9834	7.5228	blue	Wikipedia	Telefonzelle	Aufgestellt vom Rotary Club Simmern	14. Feb. 2014						
de.wiki_in_Rheinland-Pfalz	Simmern/Hunsrück	Hüllstraße 7–9, vor der Servicestelle des Vermessungs- und Katasteramts			blue	Wikipedia	Bücherregal	Zugänglich während der Öffnungszeiten des Vermessungs- und Katasteramts (Mo–Fr 8:00–13:00 Uhr)	2016						
de.wiki_in_Rheinland-Pfalz	Sinzig	Brunnenplatz	50.544053	7.249289	blue	Wikipedia	Telefonzelle, künstlerisch gestaltet	Aufgestellt vom Verein zur Förderung der Denkmalpflege und vom Heimatmuseum Sinzig[13]	17. Mai 2013						
de.wiki_in_Rheinland-Pfalz	Speyer	Im Kulturhof Flachsgasse (Eingang von der Maximilianstraße neben Tourist-Information)			blue	Wikipedia	BOKX 02	Initiatoren: AG Gedenkveranstaltung „Bücherverbrennung 1933 in Deutschland“ und Förderverein Freunde der Stadtbibliothek Speyer e. V.Spender: o. a. Förderverein und VHS Speyer	08. Mai 2014						
de.wiki_in_Rheinland-Pfalz	Trier	Schammatdorf, vor dem Zentrum (Im Schammat 13 a)			blue	Wikipedia	Englische Telefonzelle								
de.wiki_in_Rheinland-Pfalz	Trier	Wahlkreisbüro Katrin Werner, Paulinstraße 1–3, 2. OG			blue	Wikipedia	Bücherschrank	Öffnungszeiten: Mo–Fr 8:30–12:00, 13:00–16:00 Uhr	13. Jan. 2017						
de.wiki_in_Rheinland-Pfalz	Weinolsheim	Im Dorfgemeinschaftshaus, Friesenheimer Straße 8			blue	Wikipedia	Holzschrank								
de.wiki_in_Rheinland-Pfalz	Westerburg	Marktplatz	50.561961	7.969504	blue	Wikipedia	Englische Telefonzelle								
de.wiki_in_Rheinland-Pfalz	Worms	Auxereplatz	49.634944	8.355833	blue	Wikipedia	Holzschrank	Dienstag bis Freitag 09:30–12:30 und 13:30–17:00, Samstags 10:00–13:00	Okt. 2011						
de.wiki_in_Sachsen	Bad Schandau	Bächelweg 26	50.907557	14.16664	blue	Wikipedia	Gelbe Telefonzelle	„Gelbe Bücherwechselstelle“, Ortsteil Krippen	2015						
de.wiki_in_Sachsen	Bautzen	Postplatz/ Ecke Goschwitzstraße	51.178029	14.42839	blue	Wikipedia	Telefonzelle		08. Okt. 2015						
de.wiki_in_Sachsen	Bobritzsch-Hilbersdorf,OT Naundorf	Bahnhofsberg / An der Försterei	50.936111	13.430833	blue	Wikipedia	Telefonzelle	An der Kreuzung Sächsischer Jakobsweg / Schmalspurbahn Alter Bahnhof	Mai 2018						
de.wiki_in_Sachsen	Brand-Erbisdorf,OT St. Michaelis	Talstraße 60 / Ecke Brandweg	50.8715	13.2947	blue	Wikipedia	Telefonzelle	Am Abzweig zur Alpakawiese	Sep. 2018						
de.wiki_in_Sachsen	Callenberg OT Reichenbach	Straße des Friedens 40	50.835989	12.657623	blue	Wikipedia	Bücherschrank	Der Bücherschrank befindet sich an der rechten Seite des Gebäudes und ist 24 Stunden offen.	Apr. 2019						
de.wiki_in_Sachsen	Chemnitz	Im Foyer des Kulturhauses DAStietz, Reitbahnstraße	50.831006	12.923623	blue	Wikipedia	Bücherschrank	Der Bücherschrank stand früher vor dem Eingang und wurde in das Gebäude versetzt.	Mai 2011						
de.wiki_in_Sachsen	Chemnitz	Schönherrstraße 8	50.850413	12.921736	blue	Wikipedia	Bücherschrank	Der Schrank steht in der Schönherrfabrik im Durchgang zur Fabrik-Küche (Wintergarten) gegenüber von Fischers Fine Interior	24. Aug. 2019						
de.wiki_in_Sachsen	Dresden-Äußere Neustadt	Kamenzer Straße 36, Ecke Sebnitzer Straße	51.068061	13.758663	blue	Wikipedia	Bücherregal	Neben dem Eingang							
de.wiki_in_Sachsen	Dresden-Friedrichstadt	Messering 6	51.068844	13.716325	blue	Wikipedia	Blaue Lesezelle Messe Dresden	Eingang zur Börse Dresden[1]	September 2014						
de.wiki_in_Sachsen	Dresden-Gorbitz	Leutewitzer Ring 75	51.0487867595319	13.6724317073822	blue	Wikipedia	Bücherkiste	Im Foyer des Kirchgemeinde­zentrums auf der rechten Seite, barrierefrei zugänglich während der Öffnungszeiten							
de.wiki_in_Sachsen	Dresden-Hechtviertel	Spielplatz Schanzenstraße	51.076285	13.750008	blue	Wikipedia	Telefonzelle	Betreut vom Hechtviertel e. V.[2]	Aug. 2014						
de.wiki_in_Sachsen	Dresden-Hellerau	Am Markt vor der Apotheke	51.10989	13.76101	blue	Wikipedia	Telefonzelle								
de.wiki_in_Sachsen	Dresden-Innere Neustadt	In der Neustädter Markthalle zwischen Café Rösterei und Textilpflege			blue	Wikipedia	Bücherregal	Regal							
de.wiki_in_Sachsen	Dresden-Klotzsche	Bahnhof Dresden-Klotzsche			blue	Wikipedia	Bücherregal	Im Durchgang des Bahnhofsgebäudes	Aug. 2017						
de.wiki_in_Sachsen	Dresden-Löbtau	Schillingplatz	51.04231	13.69906	blue	Wikipedia	Telefonzelle		10. Okt. 2017						
de.wiki_in_Sachsen	Dresden-Loschwitz	Pillnitzer Landstraße 14			blue	Wikipedia	Bücherregal	Am Begegnungszentrum Bülowh, gegenüber der Loschwitzer Kirche							
de.wiki_in_Sachsen	Dresden-Pillnitz	August-Böckstiegel-Straße 1	51.0085	13.873528	blue	Wikipedia	Bücherschrank	Im Kammergut am Schloss Pillnitz, 1. OG im Südflügel von 7 bis 17 Uhr zugänglich	Juni 2017						
de.wiki_in_Sachsen	Dresden-Südvorstadt	Am DrePunct, Zellescher Weg 17, Dresden	51.029354	13.738547	blue	Wikipedia	Telefonzelle	Betreut von der Umweltinitiative der TU Dresden	Mai 2019						
de.wiki_in_Sachsen	Dresden-Südvorstadt	Am Hörsaalzentrum, Bergstraße	51.029103	13.730675	blue	Wikipedia	Telefonzelle	Betreut von der Umweltinitiative der TU Dresden[3]							
de.wiki_in_Sachsen	Dresden-Weixdorf	51.1464913.797Altweixdorf 25, 01108 Dresden	51.14649	13.797	blue	Wikipedia	Bücherzelle Weixdorf	grüne Telefonzelle Offene Bücherschränke in Dresden. Bücherzelle Weixdorf. In: Commigratio.com. Abgerufen am 29. Februar 2020.							
de.wiki_in_Sachsen	Eilenburg	JuBi Mitteldeutschland, Leipziger Straße 25			blue	Wikipedia	Bücherschrank	Bücherschrank während der Öffnungszeiten, Di und Do von 15.00 bis 17.00 Uhr, von JuBi Mitteldeutschland betreut.	Juni 2019						
de.wiki_in_Sachsen	Flöha	Augustusburger Straße 51	50.855264234	13.071410358	blue	Wikipedia	Offenes Bücherregal	Während der Öffnungszeiten im a.b.c.-Reisebüro	Dez. 2016						
de.wiki_in_Sachsen	Frankenberg/Sa.	Durchgang vom Markt zur Rathauspassage	50.912228577	13.032928705	blue	Wikipedia	Schrank	Initiative des Kunst- und Kulturvereins Frankenberg/Sa. e. V.	Okt. 2011						
de.wiki_in_Sachsen	Freiberg	 Frauensteiner Straße 95	50.904814	13.367007	blue	Wikipedia	Offenes Bücherregal	EKM Entsorgungsdienste Kreis Mittelsachsen GmbH	Okt. 2013						
de.wiki_in_Sachsen	Freiberg	Agricolastraße 10	50.924674	13.339307	blue	Wikipedia	Kühlschrank	Foyer der Universitätsbibliothek Freiberg[4]	Mai 2018						
de.wiki_in_Sachsen	Glauchau	Otto-Schimmel-Strasse	50.822918	12.543624	blue	Wikipedia	Bücherzelle								
de.wiki_in_Sachsen	Glauchau	Virchowstrasse	50.81044	12.550926	blue	Wikipedia	Bücherzelle								
de.wiki_in_Sachsen	Großdubrau-Spreewiese	Klixer Straße	51.275136	14.536785	blue	Wikipedia	BücherZelle	Initiative des Heimatvereins Spreewiese e. V.	Nov. 2017						
de.wiki_in_Sachsen	Heidenau	Im Albert-Schwarz-Bad Heidenau	50.975406	13.857797	blue	Wikipedia	Offene Bücherkabine	In den historischen Umkleidekabinen, während der Freibadsaison zugänglich	Juli 2016						
de.wiki_in_Sachsen	Hetzdorf (Halsbrücke)	Kreuzung Jägerhorn und Herrndorfer Straße	50.973388	13.460949	blue	Wikipedia	Bücherzelle	In Ortsmitte am Infopunkt Hetzdorf							
de.wiki_in_Sachsen	Hoyerswerda	 Albert-Schweitzer-Straße 9	51.4311481528622	14.2590254545212	blue	Wikipedia	Telefonzelle	Vor dem Mehrgenerationenhaus	Juni 2013						
de.wiki_in_Sachsen	Leipzig	Schillerstraße 3	51.336901	12.376147	blue	Wikipedia	Bücherregal	Im Eingangsbereich der Volksbank							
de.wiki_in_Sachsen	Leipzig	Zentralstraße 1, Leipzig	51.33986	12.37011	blue	Wikipedia	Kleine Bücherei	Im Bürgerbüro Denkbar[5]. Zugänglich Mo, Di, Mi 9-16; Do 9-18[6].	01. Dez. 2015						
de.wiki_in_Sachsen	Leipzig-Gohlis	Lützowstraße 19	51.363799	12.373806	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank im soziokulturellen Zentrum Budde-Haus.	Juni 2018						
de.wiki_in_Sachsen	Leipzig-Gottscheina	Am Ring 20A (Bushäuschen)	51.425527	12.479245	blue	Wikipedia	Haltestellen-Häuschen	„Buch-Haltestelle“; auch für LPs, CDs und DVDs							
de.wiki_in_Sachsen	Leipzig-Heiterblick	Torgauer Straße 312 vor dem Eingang des Autohauses Saxe	51.366392	12.459323	blue	Wikipedia	Telefonzelle	Die Bücherzelle wird von der Inhaberin der Filiale betreut.							
de.wiki_in_Sachsen	Leipzig-Marienbrunn	An der Märchenwiese 17	51.3062202	12.3971154	blue	Wikipedia	Bücherregal		22. Okt. 2019						
de.wiki_in_Sachsen	Leipzig-Zentrum Nord	 _ 1. OG der VHS, Löhrstraße 3-7	51.3452292	12.373286	blue	Wikipedia	Bücherschrank	Öffnungszeiten der Volkshochschule Leipzig beachten.							
de.wiki_in_Sachsen	Leipzig-Zentrum Nord	Richterstraße 6 auf der Mauer des Hauses	51.355363	12.374108	blue	Wikipedia	Tausch-Schrank	Der Tausch-Schrank mit Bücherregalen wird vom Nachbarschaftsverein Goase e. V. Richterstraße betreut.[7]	Aug. 2017						
de.wiki_in_Sachsen	Leipzig Lindenau	BuchKindergarten gUG	51.3350298	12.3338268	blue	Wikipedia	Regal in einem Gebäude	Die Tauschbibliothek ist fester Bestandteil des Kindergarten­gebäudes und gleichzeitig von der Josephstraße 11 aus für die Öffentlichkeit zugänglich.	04. Sep. 2015						
